item_id,count,play,fracPlayed,count_bin,play_bin,fracPlayed_bin
2210,132,61,0.4621212121212121,251.0,158.10000000000036,0.5
310080,131,86,0.6564885496183206,251.0,158.10000000000036,0.7
365300,131,70,0.5343511450381679,251.0,158.10000000000036,0.6
38600,131,95,0.7251908396946565,251.0,158.10000000000036,0.9
224220,131,58,0.44274809160305345,251.0,158.10000000000036,0.5
20820,131,74,0.5648854961832062,251.0,158.10000000000036,0.6
94620,131,5,0.03816793893129771,251.0,7.0,0.1
317410,131,72,0.549618320610687,251.0,158.10000000000036,0.6
39200,131,43,0.3282442748091603,251.0,158.10000000000036,0.4
312280,130,97,0.7461538461538462,251.0,158.10000000000036,0.9
243950,130,88,0.676923076923077,251.0,158.10000000000036,0.7
12170,130,47,0.36153846153846153,251.0,158.10000000000036,0.4
241240,130,89,0.6846153846153846,251.0,158.10000000000036,0.7
295790,130,59,0.45384615384615384,251.0,158.10000000000036,0.5
94600,130,22,0.16923076923076924,251.0,30.0,0.2
217060,130,29,0.2230769230769231,251.0,30.0,0.4
353130,130,88,0.676923076923077,251.0,158.10000000000036,0.7
413858,129,12,0.09302325581395349,251.0,17.0,0.1
31110,129,8,0.06201550387596899,251.0,11.0,0.1
263060,129,107,0.8294573643410853,251.0,158.10000000000036,0.9
254440,129,98,0.7596899224806202,251.0,158.10000000000036,0.9
203650,129,28,0.21705426356589147,251.0,30.0,0.4
250580,129,98,0.7596899224806202,251.0,158.10000000000036,0.9
31100,129,37,0.2868217054263566,251.0,158.10000000000036,0.4
242640,128,93,0.7265625,251.0,158.10000000000036,0.9
336670,128,58,0.453125,251.0,158.10000000000036,0.5
39190,128,60,0.46875,251.0,158.10000000000036,0.5
42650,128,102,0.796875,251.0,158.10000000000036,0.9
360760,128,54,0.421875,251.0,158.10000000000036,0.5
8890,128,17,0.1328125,251.0,17.0,0.2
202270,128,49,0.3828125,251.0,158.10000000000036,0.4
46410,127,29,0.2283464566929134,251.0,30.0,0.4
12180,127,34,0.2677165354330709,251.0,158.10000000000036,0.4
413851,127,11,0.08661417322834646,251.0,11.0,0.1
22670,127,18,0.14173228346456693,251.0,30.0,0.2
413850,127,48,0.3779527559055118,251.0,158.10000000000036,0.4
47400,127,116,0.9133858267716536,251.0,158.10000000000036,1.0
413852,127,8,0.06299212598425197,251.0,11.0,0.1
242980,126,30,0.23809523809523808,251.0,30.0,0.4
245280,126,65,0.5158730158730159,251.0,158.10000000000036,0.6
300080,126,73,0.5793650793650794,251.0,158.10000000000036,0.6
413857,126,4,0.031746031746031744,251.0,4.0,0.1
219990,126,115,0.9126984126984127,251.0,158.10000000000036,1.0
314660,126,70,0.5555555555555556,251.0,158.10000000000036,0.6
266110,126,74,0.5873015873015873,251.0,158.10000000000036,0.6
48900,125,32,0.256,251.0,158.10000000000036,0.4
312150,125,83,0.664,251.0,158.10000000000036,0.7
268050,125,106,0.848,251.0,158.10000000000036,0.9
343710,125,27,0.216,251.0,30.0,0.4
418340,125,118,0.944,251.0,158.10000000000036,1.0
42120,125,91,0.728,251.0,158.10000000000036,0.9
333600,125,94,0.752,251.0,158.10000000000036,0.9
42500,124,50,0.4032258064516129,251.0,158.10000000000036,0.5
219950,124,19,0.1532258064516129,251.0,30.0,0.2
458250,124,7,0.056451612903225805,251.0,7.0,0.1
71240,124,21,0.1693548387096774,251.0,30.0,0.2
458270,124,1,0.008064516129032258,251.0,2.0,0.1
497811,124,1,0.008064516129032258,251.0,2.0,0.1
242570,124,87,0.7016129032258065,251.0,158.10000000000036,0.9
270850,123,95,0.7723577235772358,251.0,158.10000000000036,0.9
3483,123,77,0.6260162601626016,251.0,158.10000000000036,0.7
214170,123,31,0.25203252032520324,251.0,158.10000000000036,0.4
48220,123,101,0.8211382113821138,251.0,158.10000000000036,0.9
234000,123,45,0.36585365853658536,251.0,158.10000000000036,0.4
242940,123,8,0.06504065040650407,251.0,11.0,0.1
338180,123,53,0.43089430894308944,251.0,158.10000000000036,0.5
314020,123,64,0.5203252032520326,251.0,158.10000000000036,0.6
252150,123,71,0.5772357723577236,251.0,158.10000000000036,0.6
224500,123,112,0.9105691056910569,251.0,158.10000000000036,1.0
3480,122,85,0.6967213114754098,251.0,158.10000000000036,0.7
241720,122,108,0.8852459016393442,251.0,158.10000000000036,0.9
227280,122,110,0.9016393442622951,251.0,158.10000000000036,1.0
47700,122,101,0.8278688524590164,251.0,158.10000000000036,0.9
63500,122,74,0.6065573770491803,251.0,158.10000000000036,0.7
21970,122,100,0.819672131147541,251.0,158.10000000000036,0.9
313160,121,120,0.9917355371900827,251.0,158.10000000000036,1.0
413856,121,10,0.08264462809917356,251.0,11.0,0.1
342480,121,72,0.5950413223140496,251.0,158.10000000000036,0.6
368230,121,109,0.9008264462809917,251.0,158.10000000000036,1.0
267530,121,85,0.7024793388429752,251.0,158.10000000000036,0.9
354140,121,94,0.7768595041322314,251.0,158.10000000000036,0.9
259530,121,66,0.5454545454545454,251.0,158.10000000000036,0.6
212630,121,106,0.8760330578512396,251.0,158.10000000000036,0.9
16700,120,34,0.2833333333333333,251.0,158.10000000000036,0.4
458320,120,1,0.008333333333333333,251.0,2.0,0.1
496300,120,62,0.5166666666666667,251.0,158.10000000000036,0.6
299740,120,105,0.875,251.0,158.10000000000036,0.9
222520,120,69,0.575,251.0,158.10000000000036,0.6
413855,120,16,0.13333333333333333,251.0,17.0,0.2
18000,120,54,0.45,251.0,158.10000000000036,0.5
7830,120,69,0.575,251.0,158.10000000000036,0.6
216890,119,96,0.8067226890756303,251.0,158.10000000000036,0.9
70110,119,45,0.37815126050420167,251.0,158.10000000000036,0.4
385800,119,71,0.5966386554621849,251.0,158.10000000000036,0.6
232750,119,85,0.7142857142857143,251.0,158.10000000000036,0.9
228260,119,53,0.44537815126050423,251.0,158.10000000000036,0.5
211360,119,65,0.5462184873949579,251.0,158.10000000000036,0.6
91900,119,85,0.7142857142857143,251.0,158.10000000000036,0.9
250460,119,73,0.6134453781512605,251.0,158.10000000000036,0.7
24420,118,47,0.3983050847457627,251.0,158.10000000000036,0.4
335430,118,59,0.5,251.0,158.10000000000036,0.5
283430,118,16,0.13559322033898305,251.0,17.0,0.2
290790,118,73,0.6186440677966102,251.0,158.10000000000036,0.7
400430,118,40,0.3389830508474576,251.0,158.10000000000036,0.4
246420,118,81,0.6864406779661016,251.0,158.10000000000036,0.7
341190,118,58,0.4915254237288136,251.0,158.10000000000036,0.5
31120,118,7,0.059322033898305086,251.0,7.0,0.1
48950,118,60,0.5084745762711864,251.0,158.10000000000036,0.6
243120,118,83,0.7033898305084746,251.0,158.10000000000036,0.9
373680,117,51,0.4358974358974359,251.0,158.10000000000036,0.5
70120,117,43,0.36752136752136755,251.0,158.10000000000036,0.4
246070,117,52,0.4444444444444444,251.0,158.10000000000036,0.5
397060,117,26,0.2222222222222222,251.0,30.0,0.4
31130,117,5,0.042735042735042736,251.0,7.0,0.1
208520,117,78,0.6666666666666666,251.0,158.10000000000036,0.7
413859,117,9,0.07692307692307693,251.0,11.0,0.1
458310,116,3,0.02586206896551724,251.0,4.0,0.1
250500,116,87,0.75,251.0,158.10000000000036,0.9
205890,116,83,0.7155172413793104,251.0,158.10000000000036,0.9
289650,116,103,0.8879310344827587,251.0,158.10000000000036,0.9
94610,116,3,0.02586206896551724,251.0,4.0,0.1
274250,116,55,0.47413793103448276,251.0,158.10000000000036,0.5
261760,116,88,0.7586206896551724,251.0,158.10000000000036,0.9
319910,116,57,0.49137931034482757,251.0,158.10000000000036,0.5
261110,115,66,0.5739130434782609,251.0,158.10000000000036,0.6
17020,115,73,0.6347826086956522,251.0,158.10000000000036,0.7
270150,115,109,0.9478260869565217,251.0,158.10000000000036,1.0
32460,115,50,0.43478260869565216,251.0,158.10000000000036,0.5
241910,115,24,0.20869565217391303,251.0,30.0,0.4
297130,115,71,0.6173913043478261,251.0,158.10000000000036,0.7
6810,115,29,0.25217391304347825,251.0,30.0,0.4
12360,115,65,0.5652173913043478,251.0,158.10000000000036,0.6
12840,115,80,0.6956521739130435,251.0,158.10000000000036,0.7
6840,114,37,0.32456140350877194,251.0,158.10000000000036,0.4
219760,114,10,0.08771929824561403,251.0,11.0,0.1
458280,114,2,0.017543859649122806,251.0,2.0,0.1
364420,114,75,0.6578947368421053,251.0,158.10000000000036,0.7
248650,114,83,0.7280701754385965,251.0,158.10000000000036,0.9
368990,114,50,0.43859649122807015,251.0,158.10000000000036,0.5
413854,114,10,0.08771929824561403,251.0,11.0,0.1
206370,114,52,0.45614035087719296,251.0,158.10000000000036,0.5
211580,114,73,0.6403508771929824,251.0,158.10000000000036,0.7
243450,114,84,0.7368421052631579,251.0,158.10000000000036,0.9
70640,113,18,0.1592920353982301,251.0,30.0,0.2
337000,113,104,0.9203539823008849,251.0,158.10000000000036,1.0
16720,113,50,0.4424778761061947,251.0,158.10000000000036,0.5
214250,112,96,0.8571428571428571,251.0,158.10000000000036,0.9
217750,112,5,0.044642857142857144,251.0,7.0,0.1
338000,112,75,0.6696428571428571,251.0,158.10000000000036,0.7
71230,112,39,0.3482142857142857,251.0,158.10000000000036,0.4
272510,112,104,0.9285714285714286,251.0,158.10000000000036,1.0
228400,112,71,0.6339285714285714,251.0,158.10000000000036,0.7
6800,112,39,0.3482142857142857,251.0,158.10000000000036,0.4
3270,112,26,0.23214285714285715,251.0,30.0,0.4
13540,112,33,0.29464285714285715,251.0,158.10000000000036,0.4
341500,112,56,0.5,251.0,158.10000000000036,0.5
220740,111,45,0.40540540540540543,251.0,158.10000000000036,0.5
245490,111,99,0.8918918918918919,251.0,158.10000000000036,0.9
315880,111,67,0.6036036036036037,251.0,158.10000000000036,0.7
265300,111,100,0.9009009009009009,251.0,158.10000000000036,1.0
263300,111,85,0.7657657657657657,251.0,158.10000000000036,0.9
253650,111,79,0.7117117117117117,251.0,158.10000000000036,0.9
292140,111,58,0.5225225225225225,251.0,158.10000000000036,0.6
203730,111,81,0.7297297297297297,251.0,158.10000000000036,0.9
282660,111,86,0.7747747747747747,251.0,158.10000000000036,0.9
201230,111,49,0.44144144144144143,251.0,158.10000000000036,0.5
402840,111,87,0.7837837837837838,251.0,158.10000000000036,0.9
18110,110,73,0.6636363636363637,251.0,158.10000000000036,0.7
413853,110,10,0.09090909090909091,251.0,11.0,0.1
2810,110,28,0.2545454545454545,251.0,30.0,0.4
207750,110,59,0.5363636363636364,251.0,158.10000000000036,0.6
33520,110,29,0.2636363636363636,251.0,30.0,0.4
258520,110,60,0.5454545454545454,251.0,158.10000000000036,0.6
251470,110,74,0.6727272727272727,251.0,158.10000000000036,0.7
212390,109,51,0.46788990825688076,251.0,158.10000000000036,0.5
385710,109,51,0.46788990825688076,251.0,158.10000000000036,0.5
205650,109,53,0.48623853211009177,251.0,158.10000000000036,0.5
287980,109,92,0.8440366972477065,251.0,158.10000000000036,0.9
33530,109,17,0.1559633027522936,251.0,17.0,0.2
221180,109,10,0.09174311926605505,251.0,11.0,0.1
13570,109,65,0.5963302752293578,251.0,158.10000000000036,0.6
359800,109,59,0.5412844036697247,251.0,158.10000000000036,0.6
328060,108,56,0.5185185185185185,251.0,158.10000000000036,0.6
407250,108,57,0.5277777777777778,251.0,158.10000000000036,0.6
22340,108,40,0.37037037037037035,251.0,158.10000000000036,0.4
213120,108,85,0.7870370370370371,251.0,158.10000000000036,0.9
238280,108,86,0.7962962962962963,251.0,158.10000000000036,0.9
44630,108,10,0.09259259259259259,251.0,11.0,0.1
258200,108,41,0.37962962962962965,251.0,158.10000000000036,0.4
360740,108,95,0.8796296296296297,251.0,158.10000000000036,0.9
257890,108,61,0.5648148148148148,251.0,158.10000000000036,0.6
71260,108,10,0.09259259259259259,251.0,11.0,0.1
265770,107,54,0.5046728971962616,251.0,158.10000000000036,0.6
221020,107,96,0.897196261682243,251.0,158.10000000000036,0.9
416690,107,79,0.7383177570093458,251.0,158.10000000000036,0.9
221680,107,94,0.8785046728971962,251.0,158.10000000000036,0.9
40950,107,63,0.5887850467289719,251.0,158.10000000000036,0.6
97100,107,88,0.822429906542056,251.0,158.10000000000036,0.9
301750,107,58,0.5420560747663551,251.0,158.10000000000036,0.6
306040,107,60,0.5607476635514018,251.0,158.10000000000036,0.6
246090,107,80,0.7476635514018691,251.0,158.10000000000036,0.9
244710,107,72,0.6728971962616822,251.0,158.10000000000036,0.7
34190,107,39,0.3644859813084112,251.0,158.10000000000036,0.4
267980,106,38,0.3584905660377358,251.0,158.10000000000036,0.4
209790,106,54,0.5094339622641509,251.0,158.10000000000036,0.6
49470,106,98,0.9245283018867925,251.0,158.10000000000036,1.0
407510,106,67,0.6320754716981132,251.0,158.10000000000036,0.7
395520,106,71,0.6698113207547169,251.0,158.10000000000036,0.7
397460,106,71,0.6698113207547169,251.0,158.10000000000036,0.7
218170,106,44,0.41509433962264153,251.0,158.10000000000036,0.5
461560,106,65,0.6132075471698113,251.0,158.10000000000036,0.7
398710,106,86,0.8113207547169812,251.0,158.10000000000036,0.9
282210,105,34,0.3238095238095238,251.0,158.10000000000036,0.4
111400,105,80,0.7619047619047619,251.0,158.10000000000036,0.9
248390,105,81,0.7714285714285715,251.0,158.10000000000036,0.9
3720,105,83,0.7904761904761904,251.0,158.10000000000036,0.9
201310,105,58,0.5523809523809524,251.0,158.10000000000036,0.6
284460,105,49,0.4666666666666667,251.0,158.10000000000036,0.5
244210,105,104,0.9904761904761905,251.0,158.10000000000036,1.0
235340,105,59,0.5619047619047619,251.0,158.10000000000036,0.6
232450,105,51,0.4857142857142857,251.0,158.10000000000036,0.5
263440,105,102,0.9714285714285714,251.0,158.10000000000036,1.0
385200,105,52,0.49523809523809526,251.0,158.10000000000036,0.5
306410,105,37,0.3523809523809524,251.0,158.10000000000036,0.4
65740,105,33,0.3142857142857143,251.0,158.10000000000036,0.4
234630,104,101,0.9711538461538461,251.0,158.10000000000036,1.0
300580,104,28,0.2692307692307692,251.0,30.0,0.4
262150,104,79,0.7596153846153846,251.0,158.10000000000036,0.9
33950,104,5,0.04807692307692308,251.0,7.0,0.1
212010,104,36,0.34615384615384615,251.0,158.10000000000036,0.4
57640,104,35,0.33653846153846156,251.0,158.10000000000036,0.4
266150,104,66,0.6346153846153846,251.0,158.10000000000036,0.7
313690,104,69,0.6634615384615384,251.0,158.10000000000036,0.7
2630,103,64,0.6213592233009708,251.0,158.10000000000036,0.7
266070,103,63,0.6116504854368932,251.0,158.10000000000036,0.7
202710,103,72,0.6990291262135923,251.0,158.10000000000036,0.7
280740,103,91,0.883495145631068,251.0,158.10000000000036,0.9
248310,103,57,0.5533980582524272,251.0,158.10000000000036,0.6
338170,103,85,0.8252427184466019,251.0,158.10000000000036,0.9
49900,103,68,0.6601941747572816,251.0,158.10000000000036,0.7
282140,103,60,0.5825242718446602,251.0,158.10000000000036,0.6
223630,103,52,0.5048543689320388,251.0,158.10000000000036,0.6
42170,103,73,0.7087378640776699,251.0,158.10000000000036,0.9
206690,103,32,0.3106796116504854,251.0,158.10000000000036,0.4
274270,103,73,0.7087378640776699,251.0,158.10000000000036,0.9
227220,102,64,0.6274509803921569,251.0,158.10000000000036,0.7
394510,102,96,0.9411764705882353,251.0,158.10000000000036,1.0
242820,102,51,0.5,251.0,158.10000000000036,0.5
270570,102,45,0.4411764705882353,251.0,158.10000000000036,0.5
433340,102,99,0.9705882352941176,251.0,158.10000000000036,1.0
8260,102,29,0.28431372549019607,251.0,30.0,0.4
220460,102,73,0.7156862745098039,251.0,158.10000000000036,0.9
80310,102,36,0.35294117647058826,251.0,158.10000000000036,0.4
234490,102,80,0.7843137254901961,251.0,158.10000000000036,0.9
243040,102,29,0.28431372549019607,251.0,30.0,0.4
394360,101,99,0.9801980198019802,251.0,158.10000000000036,1.0
365450,101,97,0.9603960396039604,251.0,158.10000000000036,1.0
226840,101,92,0.9108910891089109,251.0,158.10000000000036,1.0
24840,101,77,0.7623762376237624,251.0,158.10000000000036,0.9
311480,100,22,0.22,251.0,30.0,0.4
211260,100,81,0.81,251.0,158.10000000000036,0.9
314000,100,44,0.44,251.0,158.10000000000036,0.5
305050,100,55,0.55,251.0,158.10000000000036,0.6
8270,100,24,0.24,251.0,30.0,0.4
221810,100,72,0.72,251.0,158.10000000000036,0.9
91100,99,42,0.42424242424242425,251.0,158.10000000000036,0.5
222140,99,74,0.7474747474747475,251.0,158.10000000000036,0.9
361640,99,39,0.3939393939393939,251.0,158.10000000000036,0.4
201830,99,51,0.5151515151515151,251.0,158.10000000000036,0.6
292630,99,51,0.5151515151515151,251.0,158.10000000000036,0.6
268870,99,57,0.5757575757575758,251.0,158.10000000000036,0.6
233700,99,84,0.8484848484848485,251.0,158.10000000000036,0.9
8210,99,43,0.43434343434343436,251.0,158.10000000000036,0.5
8200,99,62,0.6262626262626263,251.0,158.10000000000036,0.7
258700,99,58,0.5858585858585859,251.0,158.10000000000036,0.6
61600,99,52,0.5252525252525253,251.0,158.10000000000036,0.6
247240,99,63,0.6363636363636364,251.0,158.10000000000036,0.7
98300,99,82,0.8282828282828283,251.0,158.10000000000036,0.9
372800,98,82,0.8367346938775511,251.0,158.10000000000036,0.9
393410,98,68,0.6938775510204082,251.0,158.10000000000036,0.7
329950,98,57,0.5816326530612245,251.0,158.10000000000036,0.6
266130,98,67,0.6836734693877551,251.0,158.10000000000036,0.7
255420,98,86,0.8775510204081632,251.0,158.10000000000036,0.9
221080,98,47,0.47959183673469385,251.0,158.10000000000036,0.5
278080,98,90,0.9183673469387755,251.0,158.10000000000036,1.0
243780,98,47,0.47959183673469385,251.0,158.10000000000036,0.5
6220,97,43,0.44329896907216493,251.0,158.10000000000036,0.5
8220,97,30,0.30927835051546393,251.0,30.0,0.4
218310,97,55,0.5670103092783505,251.0,158.10000000000036,0.6
293780,97,57,0.5876288659793815,251.0,158.10000000000036,0.6
15520,97,72,0.7422680412371134,251.0,158.10000000000036,0.9
224300,97,18,0.18556701030927836,251.0,30.0,0.2
207420,97,58,0.5979381443298969,251.0,158.10000000000036,0.6
9500,97,48,0.4948453608247423,251.0,158.10000000000036,0.5
207040,96,43,0.4479166666666667,251.0,158.10000000000036,0.5
224940,96,12,0.125,251.0,17.0,0.2
223830,96,53,0.5520833333333334,251.0,158.10000000000036,0.6
219340,96,48,0.5,251.0,158.10000000000036,0.5
253530,96,47,0.4895833333333333,251.0,158.10000000000036,0.5
218510,96,32,0.3333333333333333,251.0,158.10000000000036,0.4
65530,96,21,0.21875,251.0,30.0,0.4
388090,96,72,0.75,251.0,158.10000000000036,0.9
212030,96,33,0.34375,251.0,158.10000000000036,0.4
345180,95,55,0.5789473684210527,251.0,158.10000000000036,0.6
234330,95,44,0.4631578947368421,251.0,158.10000000000036,0.5
230700,95,58,0.6105263157894737,251.0,158.10000000000036,0.7
8290,95,15,0.15789473684210525,251.0,17.0,0.2
260430,95,62,0.6526315789473685,251.0,158.10000000000036,0.7
397620,95,54,0.5684210526315789,251.0,158.10000000000036,0.6
344040,95,52,0.5473684210526316,251.0,158.10000000000036,0.6
368900,95,58,0.6105263157894737,251.0,158.10000000000036,0.7
11280,95,46,0.4842105263157895,251.0,158.10000000000036,0.5
400240,95,55,0.5789473684210527,251.0,158.10000000000036,0.6
65560,95,19,0.2,251.0,30.0,0.2
7610,95,20,0.21052631578947367,251.0,30.0,0.4
224920,94,28,0.2978723404255319,251.0,30.0,0.4
2620,94,64,0.6808510638297872,251.0,158.10000000000036,0.7
98100,94,33,0.35106382978723405,251.0,158.10000000000036,0.4
335670,94,70,0.7446808510638298,251.0,158.10000000000036,0.9
286040,94,64,0.6808510638297872,251.0,158.10000000000036,0.7
8300,94,12,0.1276595744680851,251.0,17.0,0.2
331670,94,83,0.8829787234042553,251.0,158.10000000000036,0.9
291410,94,77,0.8191489361702128,251.0,158.10000000000036,0.9
292230,94,52,0.5531914893617021,251.0,158.10000000000036,0.6
8240,94,26,0.2765957446808511,251.0,30.0,0.4
3540,93,55,0.5913978494623656,251.0,158.10000000000036,0.6
243970,93,79,0.8494623655913979,251.0,158.10000000000036,0.9
331120,93,39,0.41935483870967744,251.0,158.10000000000036,0.5
9870,93,56,0.6021505376344086,251.0,158.10000000000036,0.7
8280,93,20,0.21505376344086022,251.0,30.0,0.4
21000,93,50,0.5376344086021505,251.0,158.10000000000036,0.6
234940,93,36,0.3870967741935484,251.0,158.10000000000036,0.4
99910,93,58,0.6236559139784946,251.0,158.10000000000036,0.7
312610,93,57,0.6129032258064516,251.0,158.10000000000036,0.7
209330,93,60,0.6451612903225806,251.0,158.10000000000036,0.7
108200,93,53,0.5698924731182796,251.0,158.10000000000036,0.6
8250,93,20,0.21505376344086022,251.0,30.0,0.4
373110,93,56,0.6021505376344086,251.0,158.10000000000036,0.7
250700,93,45,0.4838709677419355,251.0,158.10000000000036,0.5
320140,92,69,0.75,251.0,158.10000000000036,0.9
41210,92,55,0.5978260869565217,251.0,158.10000000000036,0.6
314450,92,42,0.45652173913043476,251.0,158.10000000000036,0.5
271860,92,51,0.5543478260869565,251.0,158.10000000000036,0.6
292410,92,45,0.4891304347826087,251.0,158.10000000000036,0.5
294160,92,59,0.6413043478260869,251.0,158.10000000000036,0.7
11360,92,26,0.2826086956521739,251.0,30.0,0.4
237570,91,38,0.4175824175824176,251.0,158.10000000000036,0.5
253510,91,35,0.38461538461538464,251.0,158.10000000000036,0.4
2545,91,4,0.04395604395604396,251.0,4.0,0.1
251730,91,57,0.6263736263736264,251.0,158.10000000000036,0.7
275470,91,58,0.6373626373626373,251.0,158.10000000000036,0.7
283370,91,9,0.0989010989010989,251.0,11.0,0.1
36620,91,46,0.5054945054945055,251.0,158.10000000000036,0.6
208670,91,42,0.46153846153846156,251.0,158.10000000000036,0.5
247830,91,47,0.5164835164835165,251.0,158.10000000000036,0.6
284950,91,47,0.5164835164835165,251.0,158.10000000000036,0.6
17580,91,38,0.4175824175824176,251.0,158.10000000000036,0.5
235720,91,14,0.15384615384615385,251.0,17.0,0.2
6100,90,51,0.5666666666666667,251.0,158.10000000000036,0.6
13600,90,46,0.5111111111111111,251.0,158.10000000000036,0.6
360170,90,76,0.8444444444444444,251.0,158.10000000000036,0.9
251870,90,60,0.6666666666666666,251.0,158.10000000000036,0.7
293840,90,24,0.26666666666666666,251.0,30.0,0.4
2550,90,7,0.07777777777777778,251.0,7.0,0.1
295690,89,51,0.5730337078651685,251.0,158.10000000000036,0.6
283880,89,22,0.24719101123595505,251.0,30.0,0.4
3130,89,17,0.19101123595505617,251.0,17.0,0.2
345650,89,37,0.4157303370786517,251.0,158.10000000000036,0.5
277890,89,41,0.4606741573033708,251.0,158.10000000000036,0.5
6550,89,59,0.6629213483146067,251.0,158.10000000000036,0.7
33600,89,13,0.14606741573033707,251.0,17.0,0.2
391260,89,40,0.449438202247191,251.0,158.10000000000036,0.5
257850,89,84,0.9438202247191011,251.0,158.10000000000036,1.0
24670,89,38,0.42696629213483145,251.0,158.10000000000036,0.5
306660,89,41,0.4606741573033708,251.0,158.10000000000036,0.5
368370,89,54,0.6067415730337079,251.0,158.10000000000036,0.7
220900,89,30,0.33707865168539325,251.0,30.0,0.4
495910,89,76,0.8539325842696629,251.0,158.10000000000036,0.9
25900,89,31,0.34831460674157305,251.0,158.10000000000036,0.4
354850,88,41,0.4659090909090909,251.0,158.10000000000036,0.5
43000,88,34,0.38636363636363635,251.0,158.10000000000036,0.4
257350,88,59,0.6704545454545454,251.0,158.10000000000036,0.7
264730,88,68,0.7727272727272727,251.0,158.10000000000036,0.9
19980,88,32,0.36363636363636365,251.0,158.10000000000036,0.4
249590,88,37,0.42045454545454547,251.0,158.10000000000036,0.5
286360,88,45,0.5113636363636364,251.0,158.10000000000036,0.6
251970,88,50,0.5681818181818182,251.0,158.10000000000036,0.6
307070,87,48,0.5517241379310345,251.0,158.10000000000036,0.6
300570,87,53,0.6091954022988506,251.0,158.10000000000036,0.7
18020,87,14,0.16091954022988506,251.0,17.0,0.2
228760,87,78,0.896551724137931,251.0,158.10000000000036,0.9
11240,87,25,0.28735632183908044,251.0,30.0,0.4
299260,87,40,0.45977011494252873,251.0,158.10000000000036,0.5
428430,87,42,0.4827586206896552,251.0,158.10000000000036,0.5
317110,87,35,0.40229885057471265,251.0,158.10000000000036,0.5
391270,87,47,0.5402298850574713,251.0,158.10000000000036,0.6
39680,87,37,0.42528735632183906,251.0,158.10000000000036,0.5
1900,86,32,0.37209302325581395,251.0,158.10000000000036,0.4
232950,86,53,0.6162790697674418,251.0,158.10000000000036,0.7
380360,86,51,0.5930232558139535,251.0,158.10000000000036,0.6
443080,86,9,0.10465116279069768,251.0,11.0,0.2
399430,86,30,0.3488372093023256,251.0,30.0,0.4
107400,86,43,0.5,251.0,158.10000000000036,0.5
286120,86,49,0.5697674418604651,251.0,158.10000000000036,0.6
305280,86,19,0.22093023255813954,251.0,30.0,0.4
2640,86,35,0.4069767441860465,251.0,158.10000000000036,0.5
31410,86,72,0.8372093023255814,251.0,158.10000000000036,0.9
289690,86,31,0.36046511627906974,251.0,158.10000000000036,0.4
207210,86,78,0.9069767441860465,251.0,158.10000000000036,1.0
300970,85,44,0.5176470588235295,251.0,158.10000000000036,0.6
330760,85,40,0.47058823529411764,251.0,158.10000000000036,0.5
345240,85,18,0.21176470588235294,251.0,30.0,0.4
207350,85,54,0.6352941176470588,251.0,158.10000000000036,0.7
2540,85,21,0.24705882352941178,251.0,30.0,0.4
228960,85,39,0.4588235294117647,251.0,158.10000000000036,0.5
202730,85,32,0.3764705882352941,251.0,158.10000000000036,0.4
349720,85,42,0.49411764705882355,251.0,158.10000000000036,0.5
253370,85,34,0.4,251.0,158.10000000000036,0.4
205610,85,59,0.6941176470588235,251.0,158.10000000000036,0.7
321480,85,45,0.5294117647058824,251.0,158.10000000000036,0.6
228320,84,22,0.2619047619047619,251.0,30.0,0.4
394310,84,76,0.9047619047619048,251.0,158.10000000000036,1.0
348620,84,40,0.47619047619047616,251.0,158.10000000000036,0.5
428690,84,83,0.9880952380952381,251.0,158.10000000000036,1.0
248550,84,24,0.2857142857142857,251.0,30.0,0.4
9460,84,44,0.5238095238095238,251.0,158.10000000000036,0.6
267960,84,9,0.10714285714285714,251.0,11.0,0.2
438040,84,53,0.6309523809523809,251.0,158.10000000000036,0.7
343100,83,40,0.4819277108433735,251.0,158.10000000000036,0.5
254100,83,11,0.13253012048192772,251.0,11.0,0.2
364690,83,56,0.6746987951807228,251.0,158.10000000000036,0.7
369580,83,65,0.7831325301204819,251.0,158.10000000000036,0.9
253880,83,19,0.2289156626506024,251.0,30.0,0.4
361760,83,8,0.0963855421686747,251.0,11.0,0.1
258890,83,44,0.5301204819277109,251.0,158.10000000000036,0.6
11590,83,24,0.2891566265060241,251.0,30.0,0.4
354240,83,72,0.8674698795180723,251.0,158.10000000000036,0.9
209670,83,72,0.8674698795180723,251.0,158.10000000000036,0.9
302270,82,73,0.8902439024390244,251.0,158.10000000000036,0.9
13580,82,33,0.4024390243902439,251.0,158.10000000000036,0.5
229810,82,34,0.4146341463414634,251.0,158.10000000000036,0.5
234900,82,49,0.5975609756097561,251.0,158.10000000000036,0.6
234080,82,61,0.7439024390243902,251.0,158.10000000000036,0.9
8370,82,5,0.06097560975609756,251.0,7.0,0.1
290730,82,37,0.45121951219512196,251.0,158.10000000000036,0.5
45100,82,52,0.6341463414634146,251.0,158.10000000000036,0.7
450390,82,36,0.43902439024390244,251.0,158.10000000000036,0.5
387990,82,81,0.9878048780487805,251.0,158.10000000000036,1.0
268240,82,42,0.5121951219512195,251.0,158.10000000000036,0.6
11330,81,29,0.35802469135802467,251.0,30.0,0.4
227200,81,34,0.41975308641975306,251.0,158.10000000000036,0.5
244050,81,41,0.5061728395061729,251.0,158.10000000000036,0.6
239800,81,69,0.8518518518518519,251.0,158.10000000000036,0.9
