user_id,count,play,fracPlayed,count_bin,play_bin,fracPlayed_bin
u4368,70,58,0.8285714285714286,123.0,81.0,0.9
u272,70,52,0.7428571428571429,123.0,81.0,0.9
u7661,70,53,0.7571428571428571,123.0,81.0,0.9
u13840,70,41,0.5857142857142857,123.0,41.0,0.6
u8103,70,37,0.5285714285714286,123.0,41.0,0.6
u3327,70,40,0.5714285714285714,123.0,41.0,0.6
u7579,70,43,0.6142857142857143,123.0,81.0,0.7
u11887,70,34,0.4857142857142857,123.0,41.0,0.5
u3966,70,48,0.6857142857142857,123.0,81.0,0.7
u11878,70,53,0.7571428571428571,123.0,81.0,0.9
u7211,70,58,0.8285714285714286,123.0,81.0,0.9
u10550,70,36,0.5142857142857142,123.0,41.0,0.6
u12680,70,53,0.7571428571428571,123.0,81.0,0.9
u5905,70,38,0.5428571428571428,123.0,41.0,0.6
u8765,70,32,0.45714285714285713,123.0,41.0,0.5
u11180,70,36,0.5142857142857142,123.0,41.0,0.6
u6398,70,40,0.5714285714285714,123.0,41.0,0.6
u6122,70,55,0.7857142857142857,123.0,81.0,0.9
u5007,70,54,0.7714285714285715,123.0,81.0,0.9
u8347,70,55,0.7857142857142857,123.0,81.0,0.9
u12374,70,57,0.8142857142857143,123.0,81.0,0.9
u9675,70,46,0.6571428571428571,123.0,81.0,0.7
u7541,70,45,0.6428571428571429,123.0,81.0,0.7
u5542,70,30,0.42857142857142855,123.0,31.0,0.5
u6629,70,56,0.8,123.0,81.0,0.9
u10770,70,51,0.7285714285714285,123.0,81.0,0.9
u4473,70,59,0.8428571428571429,123.0,81.0,0.9
u5502,70,60,0.8571428571428571,123.0,81.0,0.9
u3216,70,61,0.8714285714285714,123.0,81.0,0.9
u8613,70,50,0.7142857142857143,123.0,81.0,0.9
u1437,70,51,0.7285714285714285,123.0,81.0,0.9
u2605,70,53,0.7571428571428571,123.0,81.0,0.9
u404,70,44,0.6285714285714286,123.0,81.0,0.7
u6138,70,44,0.6285714285714286,123.0,81.0,0.7
u4043,70,47,0.6714285714285714,123.0,81.0,0.7
u7266,70,42,0.6,123.0,81.0,0.6
u7071,70,62,0.8857142857142857,123.0,81.0,0.9
u9163,69,59,0.855072463768116,123.0,81.0,0.9
u9770,69,39,0.5652173913043478,123.0,41.0,0.6
u3988,69,52,0.7536231884057971,123.0,81.0,0.9
u4906,69,48,0.6956521739130435,123.0,81.0,0.7
u8463,69,51,0.7391304347826086,123.0,81.0,0.9
u13856,69,45,0.6521739130434783,123.0,81.0,0.7
u11294,69,54,0.782608695652174,123.0,81.0,0.9
u4033,69,47,0.6811594202898551,123.0,81.0,0.7
u6925,69,58,0.8405797101449275,123.0,81.0,0.9
u9553,69,48,0.6956521739130435,123.0,81.0,0.7
u12402,69,54,0.782608695652174,123.0,81.0,0.9
u6665,69,62,0.8985507246376812,123.0,81.0,0.9
u9931,69,47,0.6811594202898551,123.0,81.0,0.7
u11062,69,49,0.7101449275362319,123.0,81.0,0.9
u12181,69,61,0.8840579710144928,123.0,81.0,0.9
u1239,69,63,0.9130434782608695,123.0,81.0,1.0
u2196,69,61,0.8840579710144928,123.0,81.0,0.9
u10572,69,32,0.463768115942029,123.0,41.0,0.5
u6357,69,56,0.8115942028985508,123.0,81.0,0.9
u929,69,51,0.7391304347826086,123.0,81.0,0.9
u5685,69,61,0.8840579710144928,123.0,81.0,0.9
u8567,69,63,0.9130434782608695,123.0,81.0,1.0
u8361,69,53,0.7681159420289855,123.0,81.0,0.9
u3692,69,56,0.8115942028985508,123.0,81.0,0.9
u3128,69,56,0.8115942028985508,123.0,81.0,0.9
u13858,69,58,0.8405797101449275,123.0,81.0,0.9
u13924,69,43,0.6231884057971014,123.0,81.0,0.7
u9681,69,46,0.6666666666666666,123.0,81.0,0.7
u4080,69,35,0.5072463768115942,123.0,41.0,0.6
u8819,69,55,0.7971014492753623,123.0,81.0,0.9
u63,69,58,0.8405797101449275,123.0,81.0,0.9
u12228,69,54,0.782608695652174,123.0,81.0,0.9
u12352,69,52,0.7536231884057971,123.0,81.0,0.9
u10020,69,31,0.4492753623188406,123.0,31.0,0.5
u11138,69,57,0.8260869565217391,123.0,81.0,0.9
u3180,69,51,0.7391304347826086,123.0,81.0,0.9
u2614,69,53,0.7681159420289855,123.0,81.0,0.9
u10758,69,55,0.7971014492753623,123.0,81.0,0.9
u3449,69,52,0.7536231884057971,123.0,81.0,0.9
u5951,69,52,0.7536231884057971,123.0,81.0,0.9
u4736,69,63,0.9130434782608695,123.0,81.0,1.0
u9388,69,55,0.7971014492753623,123.0,81.0,0.9
u2871,69,58,0.8405797101449275,123.0,81.0,0.9
u10090,69,46,0.6666666666666666,123.0,81.0,0.7
u12730,69,41,0.5942028985507246,123.0,41.0,0.6
u11748,69,32,0.463768115942029,123.0,41.0,0.5
u9884,69,63,0.9130434782608695,123.0,81.0,1.0
u6014,69,46,0.6666666666666666,123.0,81.0,0.7
u7860,69,40,0.5797101449275363,123.0,41.0,0.6
u950,69,46,0.6666666666666666,123.0,81.0,0.7
u5627,69,48,0.6956521739130435,123.0,81.0,0.7
u2449,69,47,0.6811594202898551,123.0,81.0,0.7
u2319,69,61,0.8840579710144928,123.0,81.0,0.9
u7221,69,50,0.7246376811594203,123.0,81.0,0.9
u6484,69,44,0.6376811594202898,123.0,81.0,0.7
u11875,69,45,0.6521739130434783,123.0,81.0,0.7
u8274,69,54,0.782608695652174,123.0,81.0,0.9
u10610,69,52,0.7536231884057971,123.0,81.0,0.9
u9858,69,54,0.782608695652174,123.0,81.0,0.9
u497,69,45,0.6521739130434783,123.0,81.0,0.7
u8991,69,45,0.6521739130434783,123.0,81.0,0.7
u5974,69,63,0.9130434782608695,123.0,81.0,1.0
u12337,69,38,0.5507246376811594,123.0,41.0,0.6
u7039,68,35,0.5147058823529411,123.0,41.0,0.6
u1490,68,54,0.7941176470588235,123.0,81.0,0.9
u5728,68,53,0.7794117647058824,123.0,81.0,0.9
u399,68,42,0.6176470588235294,123.0,81.0,0.7
u8859,68,48,0.7058823529411765,123.0,81.0,0.9
u1261,68,62,0.9117647058823529,123.0,81.0,1.0
u3311,68,42,0.6176470588235294,123.0,81.0,0.7
u11863,68,49,0.7205882352941176,123.0,81.0,0.9
u10081,68,38,0.5588235294117647,123.0,41.0,0.6
u4704,68,45,0.6617647058823529,123.0,81.0,0.7
u13687,68,53,0.7794117647058824,123.0,81.0,0.9
u7681,68,24,0.35294117647058826,123.0,31.0,0.4
u1323,68,52,0.7647058823529411,123.0,81.0,0.9
u10312,68,23,0.3382352941176471,123.0,23.0,0.4
u4596,68,39,0.5735294117647058,123.0,41.0,0.6
u6743,68,46,0.6764705882352942,123.0,81.0,0.7
u2212,68,30,0.4411764705882353,123.0,31.0,0.5
u9427,68,50,0.7352941176470589,123.0,81.0,0.9
u6683,68,55,0.8088235294117647,123.0,81.0,0.9
u6266,68,58,0.8529411764705882,123.0,81.0,0.9
u1438,68,49,0.7205882352941176,123.0,81.0,0.9
u5492,68,55,0.8088235294117647,123.0,81.0,0.9
u9250,68,46,0.6764705882352942,123.0,81.0,0.7
u11790,68,41,0.6029411764705882,123.0,41.0,0.7
u12498,68,50,0.7352941176470589,123.0,81.0,0.9
u9729,68,46,0.6764705882352942,123.0,81.0,0.7
u11019,68,56,0.8235294117647058,123.0,81.0,0.9
u4191,68,54,0.7941176470588235,123.0,81.0,0.9
u8710,68,63,0.9264705882352942,123.0,81.0,1.0
u13031,68,46,0.6764705882352942,123.0,81.0,0.7
u5754,68,36,0.5294117647058824,123.0,41.0,0.6
u6983,68,62,0.9117647058823529,123.0,81.0,1.0
u12587,68,55,0.8088235294117647,123.0,81.0,0.9
u5313,68,48,0.7058823529411765,123.0,81.0,0.9
u11988,68,38,0.5588235294117647,123.0,41.0,0.6
u1806,68,37,0.5441176470588235,123.0,41.0,0.6
u6979,68,47,0.6911764705882353,123.0,81.0,0.7
u11154,68,37,0.5441176470588235,123.0,41.0,0.6
u2965,68,47,0.6911764705882353,123.0,81.0,0.7
u7654,68,43,0.6323529411764706,123.0,81.0,0.7
u11936,68,44,0.6470588235294118,123.0,81.0,0.7
u7732,68,57,0.8382352941176471,123.0,81.0,0.9
u9905,68,32,0.47058823529411764,123.0,41.0,0.5
u11918,68,49,0.7205882352941176,123.0,81.0,0.9
u1107,68,49,0.7205882352941176,123.0,81.0,0.9
u6828,68,53,0.7794117647058824,123.0,81.0,0.9
u12005,68,58,0.8529411764705882,123.0,81.0,0.9
u594,68,50,0.7352941176470589,123.0,81.0,0.9
u10730,68,50,0.7352941176470589,123.0,81.0,0.9
u3127,68,52,0.7647058823529411,123.0,81.0,0.9
u6570,68,38,0.5588235294117647,123.0,41.0,0.6
u5556,68,46,0.6764705882352942,123.0,81.0,0.7
u6920,68,53,0.7794117647058824,123.0,81.0,0.9
u3817,68,56,0.8235294117647058,123.0,81.0,0.9
u13595,68,55,0.8088235294117647,123.0,81.0,0.9
u10405,68,43,0.6323529411764706,123.0,81.0,0.7
u1308,68,36,0.5294117647058824,123.0,41.0,0.6
u103,68,35,0.5147058823529411,123.0,41.0,0.6
u3344,68,47,0.6911764705882353,123.0,81.0,0.7
u14561,67,51,0.7611940298507462,123.0,81.0,0.9
u5358,67,49,0.7313432835820896,123.0,81.0,0.9
u5145,67,41,0.6119402985074627,123.0,41.0,0.7
u9356,67,47,0.7014925373134329,123.0,81.0,0.9
u2281,67,29,0.43283582089552236,123.0,31.0,0.5
u1556,67,48,0.7164179104477612,123.0,81.0,0.9
u10968,67,58,0.8656716417910447,123.0,81.0,0.9
u4345,67,54,0.8059701492537313,123.0,81.0,0.9
u8457,67,61,0.9104477611940298,123.0,81.0,1.0
u296,67,57,0.8507462686567164,123.0,81.0,0.9
u2808,67,36,0.5373134328358209,123.0,41.0,0.6
u14490,67,25,0.373134328358209,123.0,31.0,0.4
u635,67,45,0.6716417910447762,123.0,81.0,0.7
u5607,67,62,0.9253731343283582,123.0,81.0,1.0
u1175,67,46,0.6865671641791045,123.0,81.0,0.7
u9336,67,48,0.7164179104477612,123.0,81.0,0.9
u1393,67,28,0.417910447761194,123.0,31.0,0.5
u12955,67,57,0.8507462686567164,123.0,81.0,0.9
u4142,67,55,0.8208955223880597,123.0,81.0,0.9
u14255,67,62,0.9253731343283582,123.0,81.0,1.0
u356,67,16,0.23880597014925373,123.0,17.0,0.4
u5767,67,53,0.7910447761194029,123.0,81.0,0.9
u4081,67,56,0.835820895522388,123.0,81.0,0.9
u482,67,40,0.5970149253731343,123.0,41.0,0.6
u8230,67,54,0.8059701492537313,123.0,81.0,0.9
u9066,67,62,0.9253731343283582,123.0,81.0,1.0
u3959,67,40,0.5970149253731343,123.0,41.0,0.6
u7419,67,57,0.8507462686567164,123.0,81.0,0.9
u7898,67,55,0.8208955223880597,123.0,81.0,0.9
u3758,67,34,0.5074626865671642,123.0,41.0,0.6
u9451,67,37,0.5522388059701493,123.0,41.0,0.6
u7974,67,55,0.8208955223880597,123.0,81.0,0.9
u438,67,35,0.5223880597014925,123.0,41.0,0.6
u10637,67,32,0.47761194029850745,123.0,41.0,0.5
u9051,67,54,0.8059701492537313,123.0,81.0,0.9
u12564,67,47,0.7014925373134329,123.0,81.0,0.9
u10545,67,54,0.8059701492537313,123.0,81.0,0.9
u1482,67,47,0.7014925373134329,123.0,81.0,0.9
u1763,67,51,0.7611940298507462,123.0,81.0,0.9
u11459,67,52,0.7761194029850746,123.0,81.0,0.9
u12093,67,29,0.43283582089552236,123.0,31.0,0.5
u853,67,52,0.7761194029850746,123.0,81.0,0.9
u9268,67,54,0.8059701492537313,123.0,81.0,0.9
u1476,67,51,0.7611940298507462,123.0,81.0,0.9
u170,67,37,0.5522388059701493,123.0,41.0,0.6
u8873,67,47,0.7014925373134329,123.0,81.0,0.9
u386,67,36,0.5373134328358209,123.0,41.0,0.6
u9939,67,61,0.9104477611940298,123.0,81.0,1.0
u13498,67,36,0.5373134328358209,123.0,41.0,0.6
u7920,67,50,0.746268656716418,123.0,81.0,0.9
u407,67,66,0.9850746268656716,123.0,81.0,1.0
u6820,67,45,0.6716417910447762,123.0,81.0,0.7
u1734,67,60,0.8955223880597015,123.0,81.0,0.9
u9785,67,52,0.7761194029850746,123.0,81.0,0.9
u7946,67,54,0.8059701492537313,123.0,81.0,0.9
u13014,67,29,0.43283582089552236,123.0,31.0,0.5
u13657,67,50,0.746268656716418,123.0,81.0,0.9
u2357,67,56,0.835820895522388,123.0,81.0,0.9
u3263,67,47,0.7014925373134329,123.0,81.0,0.9
u7870,67,48,0.7164179104477612,123.0,81.0,0.9
u14318,67,42,0.6268656716417911,123.0,81.0,0.7
u796,67,46,0.6865671641791045,123.0,81.0,0.7
u11774,67,64,0.9552238805970149,123.0,81.0,1.0
u221,66,37,0.5606060606060606,123.0,41.0,0.6
u6768,66,48,0.7272727272727273,123.0,81.0,0.9
u2230,66,59,0.8939393939393939,123.0,81.0,0.9
u13774,66,53,0.803030303030303,123.0,81.0,0.9
u1543,66,60,0.9090909090909091,123.0,81.0,1.0
u11200,66,48,0.7272727272727273,123.0,81.0,0.9
u9842,66,28,0.42424242424242425,123.0,31.0,0.5
u5699,66,38,0.5757575757575758,123.0,41.0,0.6
u9132,66,50,0.7575757575757576,123.0,81.0,0.9
u12501,66,58,0.8787878787878788,123.0,81.0,0.9
u10843,66,38,0.5757575757575758,123.0,41.0,0.6
u13528,66,37,0.5606060606060606,123.0,41.0,0.6
u5949,66,48,0.7272727272727273,123.0,81.0,0.9
u12858,66,32,0.48484848484848486,123.0,41.0,0.5
u10339,66,57,0.8636363636363636,123.0,81.0,0.9
u8552,66,24,0.36363636363636365,123.0,31.0,0.4
u338,66,49,0.7424242424242424,123.0,81.0,0.9
u4517,66,52,0.7878787878787878,123.0,81.0,0.9
u13505,66,46,0.696969696969697,123.0,81.0,0.7
u9692,66,59,0.8939393939393939,123.0,81.0,0.9
u7712,66,44,0.6666666666666666,123.0,81.0,0.7
u11133,66,52,0.7878787878787878,123.0,81.0,0.9
u13825,66,41,0.6212121212121212,123.0,41.0,0.7
u7631,66,49,0.7424242424242424,123.0,81.0,0.9
u3486,66,43,0.6515151515151515,123.0,81.0,0.7
u6298,66,45,0.6818181818181818,123.0,81.0,0.7
u13609,66,50,0.7575757575757576,123.0,81.0,0.9
u2399,66,54,0.8181818181818182,123.0,81.0,0.9
u5725,66,32,0.48484848484848486,123.0,41.0,0.5
u4084,66,32,0.48484848484848486,123.0,41.0,0.5
u13337,66,44,0.6666666666666666,123.0,81.0,0.7
u5935,66,36,0.5454545454545454,123.0,41.0,0.6
u12473,66,53,0.803030303030303,123.0,81.0,0.9
u7100,66,45,0.6818181818181818,123.0,81.0,0.7
u10781,66,29,0.4393939393939394,123.0,31.0,0.5
u8428,66,51,0.7727272727272727,123.0,81.0,0.9
u11690,66,61,0.9242424242424242,123.0,81.0,1.0
u14487,66,51,0.7727272727272727,123.0,81.0,0.9
u11707,66,48,0.7272727272727273,123.0,81.0,0.9
u4024,66,48,0.7272727272727273,123.0,81.0,0.9
u7476,66,40,0.6060606060606061,123.0,41.0,0.7
u2090,66,55,0.8333333333333334,123.0,81.0,0.9
u10259,66,57,0.8636363636363636,123.0,81.0,0.9
u6157,66,50,0.7575757575757576,123.0,81.0,0.9
u14332,66,44,0.6666666666666666,123.0,81.0,0.7
u14304,66,57,0.8636363636363636,123.0,81.0,0.9
u11916,66,34,0.5151515151515151,123.0,41.0,0.6
u7043,66,52,0.7878787878787878,123.0,81.0,0.9
u11426,66,21,0.3181818181818182,123.0,23.0,0.4
u10098,66,54,0.8181818181818182,123.0,81.0,0.9
u2760,66,42,0.6363636363636364,123.0,81.0,0.7
u1761,66,49,0.7424242424242424,123.0,81.0,0.9
u3140,66,20,0.30303030303030304,123.0,23.0,0.4
u7151,66,53,0.803030303030303,123.0,81.0,0.9
u9442,66,61,0.9242424242424242,123.0,81.0,1.0
u7852,66,61,0.9242424242424242,123.0,81.0,1.0
u5740,66,54,0.8181818181818182,123.0,81.0,0.9
u12144,66,45,0.6818181818181818,123.0,81.0,0.7
u11261,66,57,0.8636363636363636,123.0,81.0,0.9
u3209,66,51,0.7727272727272727,123.0,81.0,0.9
u12729,66,53,0.803030303030303,123.0,81.0,0.9
u3800,66,40,0.6060606060606061,123.0,41.0,0.7
u2846,66,44,0.6666666666666666,123.0,81.0,0.7
u9204,66,35,0.5303030303030303,123.0,41.0,0.6
u4319,66,58,0.8787878787878788,123.0,81.0,0.9
u13013,66,34,0.5151515151515151,123.0,41.0,0.6
u10239,66,63,0.9545454545454546,123.0,81.0,1.0
u819,66,34,0.5151515151515151,123.0,41.0,0.6
u10660,66,49,0.7424242424242424,123.0,81.0,0.9
u4749,65,57,0.8769230769230769,123.0,81.0,0.9
u6628,65,42,0.6461538461538462,123.0,81.0,0.7
u10313,65,51,0.7846153846153846,123.0,81.0,0.9
u6771,65,53,0.8153846153846154,123.0,81.0,0.9
u371,65,50,0.7692307692307693,123.0,81.0,0.9
u6070,65,54,0.8307692307692308,123.0,81.0,0.9
u1244,65,48,0.7384615384615385,123.0,81.0,0.9
u14449,65,53,0.8153846153846154,123.0,81.0,0.9
u2769,65,50,0.7692307692307693,123.0,81.0,0.9
u7184,65,45,0.6923076923076923,123.0,81.0,0.7
u10410,65,29,0.4461538461538462,123.0,31.0,0.5
u76,65,34,0.5230769230769231,123.0,41.0,0.6
u925,65,60,0.9230769230769231,123.0,81.0,1.0
u12545,65,49,0.7538461538461538,123.0,81.0,0.9
u5182,65,57,0.8769230769230769,123.0,81.0,0.9
u11144,65,38,0.5846153846153846,123.0,41.0,0.6
u5941,65,41,0.6307692307692307,123.0,41.0,0.7
u2135,65,57,0.8769230769230769,123.0,81.0,0.9
u5258,65,46,0.7076923076923077,123.0,81.0,0.9
u13024,65,50,0.7692307692307693,123.0,81.0,0.9
u920,65,54,0.8307692307692308,123.0,81.0,0.9
u6583,65,28,0.4307692307692308,123.0,31.0,0.5
u2905,65,41,0.6307692307692307,123.0,41.0,0.7
u6249,65,54,0.8307692307692308,123.0,81.0,0.9
u11654,65,39,0.6,123.0,41.0,0.6
u6708,65,44,0.676923076923077,123.0,81.0,0.7
u13080,65,58,0.8923076923076924,123.0,81.0,0.9
u10933,65,35,0.5384615384615384,123.0,41.0,0.6
u13669,65,44,0.676923076923077,123.0,81.0,0.7
u9686,65,32,0.49230769230769234,123.0,41.0,0.5
u13784,65,52,0.8,123.0,81.0,0.9
u9541,65,54,0.8307692307692308,123.0,81.0,0.9
u5970,65,51,0.7846153846153846,123.0,81.0,0.9
u4895,65,31,0.47692307692307695,123.0,31.0,0.5
u3909,65,50,0.7692307692307693,123.0,81.0,0.9
u5024,65,52,0.8,123.0,81.0,0.9
u91,65,56,0.8615384615384616,123.0,81.0,0.9
u14225,65,30,0.46153846153846156,123.0,31.0,0.5
u999,65,42,0.6461538461538462,123.0,81.0,0.7
u11030,65,47,0.7230769230769231,123.0,81.0,0.9
u8328,65,57,0.8769230769230769,123.0,81.0,0.9
u12359,65,55,0.8461538461538461,123.0,81.0,0.9
u5434,65,43,0.6615384615384615,123.0,81.0,0.7
u8111,65,46,0.7076923076923077,123.0,81.0,0.9
u11308,65,53,0.8153846153846154,123.0,81.0,0.9
u2459,65,53,0.8153846153846154,123.0,81.0,0.9
u3574,65,61,0.9384615384615385,123.0,81.0,1.0
u4381,65,44,0.676923076923077,123.0,81.0,0.7
u148,65,57,0.8769230769230769,123.0,81.0,0.9
u7222,65,45,0.6923076923076923,123.0,81.0,0.7
u6006,65,60,0.9230769230769231,123.0,81.0,1.0
u13640,65,39,0.6,123.0,41.0,0.6
u5096,65,44,0.676923076923077,123.0,81.0,0.7
u3889,65,36,0.5538461538461539,123.0,41.0,0.6
u2284,65,57,0.8769230769230769,123.0,81.0,0.9
u8067,65,53,0.8153846153846154,123.0,81.0,0.9
u11029,65,58,0.8923076923076924,123.0,81.0,0.9
u11577,65,43,0.6615384615384615,123.0,81.0,0.7
u9751,65,51,0.7846153846153846,123.0,81.0,0.9
u11754,65,54,0.8307692307692308,123.0,81.0,0.9
u8325,65,53,0.8153846153846154,123.0,81.0,0.9
u5103,65,53,0.8153846153846154,123.0,81.0,0.9
u13588,65,55,0.8461538461538461,123.0,81.0,0.9
u9780,65,54,0.8307692307692308,123.0,81.0,0.9
u8254,65,46,0.7076923076923077,123.0,81.0,0.9
u6746,65,51,0.7846153846153846,123.0,81.0,0.9
u602,65,46,0.7076923076923077,123.0,81.0,0.9
u9242,65,31,0.47692307692307695,123.0,31.0,0.5
u4705,65,46,0.7076923076923077,123.0,81.0,0.9
u2437,65,46,0.7076923076923077,123.0,81.0,0.9
u12301,65,43,0.6615384615384615,123.0,81.0,0.7
u8574,65,33,0.5076923076923077,123.0,41.0,0.6
u6083,65,56,0.8615384615384616,123.0,81.0,0.9
u10623,65,41,0.6307692307692307,123.0,41.0,0.7
u537,65,58,0.8923076923076924,123.0,81.0,0.9
u3558,65,40,0.6153846153846154,123.0,41.0,0.7
u9202,65,56,0.8615384615384616,123.0,81.0,0.9
u119,65,45,0.6923076923076923,123.0,81.0,0.7
u6602,65,49,0.7538461538461538,123.0,81.0,0.9
u9348,64,59,0.921875,123.0,81.0,1.0
u5709,64,37,0.578125,123.0,41.0,0.6
u2757,64,46,0.71875,123.0,81.0,0.9
u3942,64,45,0.703125,123.0,81.0,0.9
u3229,64,52,0.8125,123.0,81.0,0.9
u11722,64,49,0.765625,123.0,81.0,0.9
u12875,64,38,0.59375,123.0,41.0,0.6
u8048,64,44,0.6875,123.0,81.0,0.7
u3001,64,45,0.703125,123.0,81.0,0.9
u3092,64,44,0.6875,123.0,81.0,0.7
u8803,64,48,0.75,123.0,81.0,0.9
u8970,64,45,0.703125,123.0,81.0,0.9
u11423,64,21,0.328125,123.0,23.0,0.4
u9434,64,41,0.640625,123.0,41.0,0.7
u13303,64,36,0.5625,123.0,41.0,0.6
u1748,64,41,0.640625,123.0,41.0,0.7
u13805,64,43,0.671875,123.0,81.0,0.7
u11874,64,46,0.71875,123.0,81.0,0.9
u12962,64,50,0.78125,123.0,81.0,0.9
u12043,64,40,0.625,123.0,41.0,0.7
u6123,64,51,0.796875,123.0,81.0,0.9
u7243,64,49,0.765625,123.0,81.0,0.9
u4600,64,40,0.625,123.0,41.0,0.7
u3411,64,35,0.546875,123.0,41.0,0.6
u8852,64,53,0.828125,123.0,81.0,0.9
u946,64,25,0.390625,123.0,31.0,0.4
u5477,64,47,0.734375,123.0,81.0,0.9
u11782,64,49,0.765625,123.0,81.0,0.9
u13408,64,45,0.703125,123.0,81.0,0.9
u14306,64,51,0.796875,123.0,81.0,0.9
u8403,64,49,0.765625,123.0,81.0,0.9
u2794,64,46,0.71875,123.0,81.0,0.9
u13164,64,59,0.921875,123.0,81.0,1.0
u8726,64,52,0.8125,123.0,81.0,0.9
u12530,64,48,0.75,123.0,81.0,0.9
u11336,64,33,0.515625,123.0,41.0,0.6
u10175,64,51,0.796875,123.0,81.0,0.9
u13294,64,32,0.5,123.0,41.0,0.5
u9633,64,36,0.5625,123.0,41.0,0.6
u1544,64,55,0.859375,123.0,81.0,0.9
u10451,64,38,0.59375,123.0,41.0,0.6
u8159,64,51,0.796875,123.0,81.0,0.9
u6710,64,38,0.59375,123.0,41.0,0.6
u9784,64,40,0.625,123.0,41.0,0.7
u8179,64,41,0.640625,123.0,41.0,0.7
u2650,64,33,0.515625,123.0,41.0,0.6
u11292,64,50,0.78125,123.0,81.0,0.9
u10752,64,57,0.890625,123.0,81.0,0.9
u663,64,43,0.671875,123.0,81.0,0.7
u5211,64,50,0.78125,123.0,81.0,0.9
u9777,64,49,0.765625,123.0,81.0,0.9
u3894,64,50,0.78125,123.0,81.0,0.9
u2913,64,45,0.703125,123.0,81.0,0.9
u9087,64,41,0.640625,123.0,41.0,0.7
u1229,64,30,0.46875,123.0,31.0,0.5
u1086,64,56,0.875,123.0,81.0,0.9
u3725,64,28,0.4375,123.0,31.0,0.5
u7379,64,42,0.65625,123.0,81.0,0.7
u11002,64,56,0.875,123.0,81.0,0.9
u6061,64,45,0.703125,123.0,81.0,0.9
u7218,64,54,0.84375,123.0,81.0,0.9
u6543,64,61,0.953125,123.0,81.0,1.0
u5911,64,51,0.796875,123.0,81.0,0.9
u10371,64,33,0.515625,123.0,41.0,0.6
u1267,64,26,0.40625,123.0,31.0,0.5
u11726,64,55,0.859375,123.0,81.0,0.9
u11728,63,50,0.7936507936507936,123.0,81.0,0.9
u8989,63,40,0.6349206349206349,123.0,41.0,0.7
u6214,63,54,0.8571428571428571,123.0,81.0,0.9
u1951,63,42,0.6666666666666666,123.0,81.0,0.7
u7543,63,42,0.6666666666666666,123.0,81.0,0.7
u8073,63,43,0.6825396825396826,123.0,81.0,0.7
u1740,63,52,0.8253968253968254,123.0,81.0,0.9
u10005,63,57,0.9047619047619048,123.0,81.0,1.0
u1931,63,35,0.5555555555555556,123.0,41.0,0.6
u1004,63,41,0.6507936507936508,123.0,41.0,0.7
u13601,63,33,0.5238095238095238,123.0,41.0,0.6
u9820,63,32,0.5079365079365079,123.0,41.0,0.6
u5128,63,52,0.8253968253968254,123.0,81.0,0.9
u12886,63,51,0.8095238095238095,123.0,81.0,0.9
u4774,63,55,0.873015873015873,123.0,81.0,0.9
u9368,63,44,0.6984126984126984,123.0,81.0,0.7
u4268,63,46,0.7301587301587301,123.0,81.0,0.9
u9746,63,32,0.5079365079365079,123.0,41.0,0.6
u7720,63,30,0.47619047619047616,123.0,31.0,0.5
u6940,63,50,0.7936507936507936,123.0,81.0,0.9
u6355,63,48,0.7619047619047619,123.0,81.0,0.9
u2518,63,57,0.9047619047619048,123.0,81.0,1.0
u9951,63,41,0.6507936507936508,123.0,41.0,0.7
u2162,63,44,0.6984126984126984,123.0,81.0,0.7
u6472,63,41,0.6507936507936508,123.0,41.0,0.7
u432,63,36,0.5714285714285714,123.0,41.0,0.6
u3232,63,41,0.6507936507936508,123.0,41.0,0.7
u13764,63,26,0.4126984126984127,123.0,31.0,0.5
u12443,63,30,0.47619047619047616,123.0,31.0,0.5
u8435,63,43,0.6825396825396826,123.0,81.0,0.7
u13962,63,39,0.6190476190476191,123.0,41.0,0.7
u1189,63,45,0.7142857142857143,123.0,81.0,0.9
u11946,63,41,0.6507936507936508,123.0,41.0,0.7
u10180,63,43,0.6825396825396826,123.0,81.0,0.7
u13070,63,47,0.746031746031746,123.0,81.0,0.9
u5234,63,56,0.8888888888888888,123.0,81.0,0.9
u8985,63,16,0.25396825396825395,123.0,17.0,0.4
u11147,63,25,0.3968253968253968,123.0,31.0,0.4
u2531,63,34,0.5396825396825397,123.0,41.0,0.6
u4681,63,46,0.7301587301587301,123.0,81.0,0.9
u3643,63,41,0.6507936507936508,123.0,41.0,0.7
u10306,63,39,0.6190476190476191,123.0,41.0,0.7
u979,63,44,0.6984126984126984,123.0,81.0,0.7
u7798,63,29,0.4603174603174603,123.0,31.0,0.5
u3833,63,48,0.7619047619047619,123.0,81.0,0.9
u13208,63,32,0.5079365079365079,123.0,41.0,0.6
u2161,63,49,0.7777777777777778,123.0,81.0,0.9
u9418,63,45,0.7142857142857143,123.0,81.0,0.9
u11360,63,34,0.5396825396825397,123.0,41.0,0.6
u8785,63,44,0.6984126984126984,123.0,81.0,0.7
u14320,63,52,0.8253968253968254,123.0,81.0,0.9
u8041,63,49,0.7777777777777778,123.0,81.0,0.9
u8667,63,32,0.5079365079365079,123.0,41.0,0.6
u12591,63,49,0.7777777777777778,123.0,81.0,0.9
u5553,63,26,0.4126984126984127,123.0,31.0,0.5
u3962,63,54,0.8571428571428571,123.0,81.0,0.9
u5920,63,42,0.6666666666666666,123.0,81.0,0.7
u13622,63,22,0.3492063492063492,123.0,23.0,0.4
